property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
94,25000.0,True,20234.28,0,1.3774063749988272,0.236
95,45000.0,True,9290.3,0,1.3900594170008844,3.844
96,10000000.0,True,100000.0,0,1.4427062079994357,99.0
97,25000.0,True,505857.98,0,1.4055242499998712,0.951
98,25000.0,True,100000.0,0,1.424150708000525,0.75
99,25000.0,True,202342.82,0,1.3607243330006895,0.876
100,25000.0,True,5000.0,0,1.4189093749992026,4.0
101,25000.0,True,3000.0,0,1.4169605419992877,7.333
102,25000.0,True,20000.0,0,1.4914497089994256,0.25
103,25000.0,True,40000.0,0,1.440845667002577,0.375
104,25000.0,True,929.03,0,1.4980954580023536,25.91
105,87250.0,True,8765.0,0,1.6010884579991398,8.954
106,25000.0,True,2787.09,0,1.4686593329970492,7.97
107,25000.0,True,6000.0,0,1.3605462500017893,3.167
108,25000.0,True,6000.0,0,1.4252472090010997,3.167
109,25000.0,True,3716.12,0,1.4294030829987605,5.727
110,25000.0,True,6000.0,0,1.361203791002481,3.167
111,25000.0,True,15000.0,0,1.3777796249996754,0.667
112,25000.0,True,20000.0,0,1.3625654170027701,0.25
113,25000.0,True,929.03,0,1.4080751660003443,25.91
114,25000.0,True,,0,1.4611160829990695,
115,25000.0,True,202.34,0,1.3584297500019602,122.554
116,25000.0,True,70000.0,0,1.4155259170001955,0.643
117,12000.0,True,12000.0,1,1.572815042000002,0.0
