property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
50,226.81,True,464.52,0,1.4920125419994292,0.512
51,50.0,True,5000.0,0,1.3064075830006914,0.99
52,8000.0,True,8000.0,1,1.3950863749996643,0.0
53,12000.0,True,12000.0,1,1.5061992909995752,0.0
54,15000.0,True,15000.0,1,1.4442872919989895,0.0
55,10000.0,True,10000.0,1,1.2415099169993482,0.0
56,10000.0,True,10000.0,1,1.2652004169995053,0.0
57,20000.0,True,20000.0,1,1.4535896249999496,0.0
58,20000.0,True,20000.0,1,1.3993416670000443,0.0
59,30000.0,True,30000.0,1,1.3809050410000054,0.0
60,16800.0,True,1672.25,0,1.3638388750005106,9.046
61,4576.8,True,,0,1.6173057079995488,
62,0.25,True,3035.14,0,1.3338522499998362,1.0
63,30000.0,True,300000.0,0,1.1958909579989268,0.9
64,150.0,True,,0,1.3154838330010534,
65,30.0,True,121405.7,0,1.1804446669993922,1.0
66,10000.0,True,100000.0,0,1.3087813339989225,0.9
67,2290.69,True,2322.58,1,1.4087063330007368,0.014
68,11111.11,True,11148.36,1,1.4003567500003555,0.003
69,13683.61,True,13935.45,1,1.3956239170001936,0.018
70,40400.0,True,,0,1.4721772909997526,
71,8282.7,True,8361.27,1,1.388136667001163,0.009
72,25000.0,True,101171.41,0,1.3425831249987823,0.753
73,56250.0,True,10117.14,0,1.3944870830000582,4.56
74,8000.0,True,80000.0,0,1.4530686250000144,0.9
75,40000.0,True,161874.26,0,1.3872154580003553,0.753
76,15000.0,True,150000.0,0,1.2512425000004441,0.9
77,7050.0,True,7082.38,1,1.3998597499994503,0.005
78,4000.0,True,4000.0,1,1.3710316249998868,0.0
79,50000.0,True,50000.0,1,1.573098792001474,0.0
80,7500.0,True,7500.0,1,1.566121457999543,0.0
81,7280.0,True,7432.24,1,1.2504772499996761,0.02
82,3628.27,True,3716.12,1,1.3908329169989884,0.024
83,15000.0,True,1500000.0,0,1.3879086670003744,0.99
84,22857.29,True,23225.75,1,1.3790507499998057,0.016
85,30000.0,True,30000.0,1,1.3800115419999202,0.0
86,10500.0,True,14163.95,0,1.4485313330005738,0.259
87,37.0,True,370000.0,0,1.1797079169991775,1.0
88,15000.0,True,15000.0,1,1.3978139589999046,0.0
89,23700.0,True,323748.51,0,1.397622667000178,0.927
90,81000.0,True,80000.0,1,1.3956504170000699,0.012
91,40400.0,True,161874.26,0,1.375759291000577,0.75
92,10000.0,True,100000.0,0,1.3202022919995215,0.9
93,50000.0,True,500000.0,0,1.4473945000008825,0.9
94,25000.0,True,20234.28,0,1.3946512500006065,0.236
95,29000.0,True,9290.3,0,1.4220849580015056,2.122
96,60000.0,True,100000.0,0,1.2393069169993396,0.4
97,12750.0,True,505857.98,0,1.255748458999733,0.975
98,10000.0,True,100000.0,0,1.3043037919997005,0.9
99,25000.0,True,202342.82,0,1.333039999999528,0.876
100,5000.0,True,5000.0,1,1.2433092909996049,0.0
101,3000.0,True,3000.0,1,1.2461756669999886,0.0
102,20000.0,True,20000.0,1,1.510928125000646,0.0
103,4000.0,True,40000.0,0,1.4585895000000164,0.9
104,4045.45,True,929.03,0,1.506112832999861,3.354
105,8875.0,True,8765.0,1,1.616531917001339,0.013
106,27000.0,True,2787.09,0,1.366006333999394,8.688
107,6000.0,True,6000.0,1,1.3367606659994635,0.0
108,6000.0,True,6000.0,1,1.388470290999976,0.0
109,3628.43,True,3716.12,1,1.3800230420001753,0.024
110,6000.0,True,6000.0,1,1.329445207999015,0.0
111,15000.0,True,15000.0,1,1.3610812919996533,0.0
112,20000.0,True,20000.0,1,1.3929272080004012,0.0
113,10000.0,True,929.03,0,1.3753379580011824,9.764
114,2797.26,True,,0,1.5051254580012028,
115,10500.0,True,202.34,0,1.3362484170011157,50.893
116,70000.0,True,70000.0,1,1.2452867920001154,0.0
117,12000.0,True,12000.0,1,1.4926293749995239,0.0
