property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
48,2500.0,True,2500.0,1.0,1.998363334001624,0.0
49,7500.0,True,7500.0,1.0,1.9038357499994163,0.0
50,,True,464.52,,1.8679406250012107,
51,5000.0,True,5000.0,1.0,1.6986803749969113,0.0
52,8000.0,True,8000.0,1.0,1.5523237919987878,0.0
53,12000.0,True,12000.0,1.0,1.8122570419982367,0.0
54,15000.0,True,15000.0,1.0,1.6963007920021482,0.0
55,10000.0,True,10000.0,1.0,1.6023320419990341,0.0
56,10000.0,True,10000.0,1.0,1.7449075840013393,0.0
57,20000.0,True,20000.0,1.0,1.585556624999299,0.0
58,20000.0,True,20000.0,1.0,1.5731389579996176,0.0
59,30000.0,True,30000.0,1.0,1.7005474159996083,0.0
60,1674.24,True,1672.25,1.0,1.9116641660002642,0.001
61,,True,,,1.8304394580009102,
62,,True,3035.14,,1.4140226250019623,
63,25.0,True,300000.0,0.0,1.485809125002561,1.0
64,,True,,,1.5241747090003628,
65,,True,121405.7,,1.4074175000023388,
66,100000.0,True,100000.0,1.0,1.6269228750024922,0.0
67,,True,2322.58,,1.418644207999023,
68,,True,11148.36,,1.406947665996995,
69,,True,13935.45,,1.4106156669986376,
70,,True,,,1.5247626659984235,
71,,True,8361.27,,1.5287820000012289,
72,,True,101171.41,,1.4119171670026844,
73,,True,10117.14,,1.4125732500033337,
74,80000.0,True,80000.0,1.0,1.7494820409992826,0.0
75,,True,161874.26,,1.4762574169981235,
76,150000.0,True,150000.0,1.0,1.7524063749988272,0.0
77,,True,7082.38,,1.4199899589984852,
78,4000.0,True,4000.0,1.0,1.7621463340001355,0.0
79,50000.0,True,50000.0,1.0,1.9361960839996755,0.0
80,7500.0,True,7500.0,1.0,2.0062399590024143,0.0
81,,True,7432.24,,1.4129898339997453,
82,,True,3716.12,,1.4069184590007353,
83,200.0,True,1500000.0,0.0,1.5193128749997413,1.0
84,,True,23225.75,,1.5264732079995156,
85,30000.0,True,30000.0,1.0,1.694243333000486,0.0
86,,True,14163.95,,1.55057645800116,
87,37.0,True,370000.0,0.0,1.552311583996925,1.0
88,15000.0,True,15000.0,1.0,1.623986500002502,0.0
89,,True,323748.51,,1.4405280829996627,
90,80000.0,True,80000.0,1.0,1.5869772090009064,0.0
91,,True,161874.26,,1.40660333300184,
92,10.0,True,100000.0,0.0,1.6003734169971722,1.0
93,500000.0,True,500000.0,1.0,1.7337777499997173,0.0
94,,True,20234.28,,1.433580290999089,
95,,True,9290.3,,1.4317337499996938,
96,5.0,True,100000.0,0.0,1.5380775830017228,1.0
97,,True,505857.98,,1.407905166997807,
98,10.0,True,100000.0,0.0,1.5839181669980462,1.0
99,,True,202342.82,,1.410742374999245,
100,5000.0,True,5000.0,1.0,1.6914824159975979,0.0
101,3875.0,True,3000.0,0.0,1.577962833998754,0.292
102,20000.0,True,20000.0,1.0,1.8255994169994665,0.0
103,40000.0,True,40000.0,1.0,1.723988375000772,0.0
104,,True,929.03,,1.6633983749998151,
105,8765.0,True,8765.0,1.0,2.1317569999991974,0.0
106,,True,2787.09,,1.6647820420002972,
107,,True,6000.0,,1.4354042909981217,
108,6000.0,True,6000.0,1.0,1.6892070829999284,0.0
109,,True,3716.12,,1.5507118749992514,
110,6000.0,True,6000.0,1.0,1.5715816249976342,0.0
111,15000.0,True,15000.0,1.0,1.6085715830013214,0.0
112,20000.0,True,20000.0,1.0,1.6006702910017339,0.0
113,,True,929.03,,1.441313708000962,
114,,True,,,1.6575932499981718,
115,,True,202.34,,1.4400514579974697,
116,70000.0,True,70000.0,1.0,1.8215342080002301,0.0
117,12000.0,True,12000.0,1.0,2.1898984590006876,0.0
