property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
85,,True,30000.0,,2.6398873750003986,
86,,True,14163.95,,2.500263374999122,
87,37.0,True,370000.0,0.0,3.0521981660003803,1.0
88,15000.0,True,15000.0,1.0,3.4566411659998266,0.0
89,,True,323748.51,,2.3642327500001556,
90,80000.0,True,80000.0,1.0,3.450557582998954,0.0
91,,True,161874.26,,2.3904843750005966,
92,10.0,True,100000.0,0.0,3.0673744159994385,1.0
93,500000.0,True,500000.0,1.0,3.603940083001362,0.0
94,,True,20234.28,,2.377225666999948,
95,,True,9290.3,,2.385543582999162,
96,18.0,True,100000.0,0.0,3.0479295830009505,1.0
97,,True,505857.98,,2.3689591250004014,
98,10.0,True,100000.0,0.0,3.0552946669995436,1.0
99,,True,202342.82,,2.363423959001011,
100,5000.0,True,5000.0,1.0,3.4569407500002853,0.0
101,3000.0,True,3000.0,1.0,3.4811840420006774,0.0
102,,True,20000.0,,2.6375552090012206,
103,40000.0,True,40000.0,1.0,3.2092083750012534,0.0
104,,True,929.03,,2.743766166999194,
105,8765.0,True,8765.0,1.0,3.8325249579993397,0.0
106,,True,2787.09,,2.739752249999583,
107,,True,6000.0,,2.4977009590002126,
108,6000.0,True,6000.0,1.0,3.469150708999223,0.0
109,,True,3716.12,,2.508891958001186,
110,6000.0,True,6000.0,1.0,3.4422474170005444,0.0
111,15000.0,True,15000.0,1.0,3.594230750000861,0.0
112,20000.0,True,20000.0,1.0,3.5795667080001294,0.0
113,929.03,True,929.03,1.0,3.326599707999776,0.0
114,,True,,,2.6575114160004887,
115,,True,202.34,,2.496609249999892,
116,70000.0,True,70000.0,1.0,3.5905526249989634,0.0
117,12000.0,True,12000.0,1.0,4.1102096249996976,0.0
