property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
49,7500.0,True,7500.0,1.0,3.492576749998989,0.0
50,474.36,True,464.52,1.0,3.582005874999595,0.021
51,5000.0,True,5000.0,1.0,3.2721539170015603,0.0
52,8000.0,True,8000.0,1.0,3.261713125000824,0.0
53,12000.0,True,12000.0,1.0,3.517896000001201,0.0
54,15000.0,True,15000.0,1.0,3.2896761250012787,0.0
55,10000.0,True,10000.0,1.0,3.2568865829998686,0.0
56,10000.0,True,10000.0,1.0,3.2796589589997893,0.0
57,20000.0,True,20000.0,1.0,3.2431745000030787,0.0
58,20000.0,True,20000.0,1.0,3.2455936660007865,0.0
59,30000.0,True,30000.0,1.0,3.377036792000581,0.0
60,,True,1672.25,,3.241005790998315,
61,,True,,,3.3204493339981127,
62,3048.0,True,3035.14,1.0,3.2118223329998727,0.004
63,30000.0,True,300000.0,0.0,3.245422457999666,0.9
64,,True,,,3.095881624998583,
65,,True,121405.7,,2.9758005000003322,
66,100000.0,True,100000.0,1.0,3.288180958999874,0.0
67,,True,2322.58,,2.973086334000982,
68,,True,11148.36,,2.995919207998668,
69,,True,13935.45,,2.988532583000051,
70,,True,,,3.091372416001832,
71,,True,8361.27,,2.9744615000017802,
72,,True,101171.41,,2.970115416999761,
73,10000.0,True,10117.14,1.0,3.2434003750022384,0.012
74,80000.0,True,80000.0,1.0,3.3808978329980164,0.0
75,,True,161874.26,,2.968463958997745,
76,150000.0,True,150000.0,1.0,3.2866552920022514,0.0
77,706.89,True,7082.38,0.0,3.1974017079992336,0.9
78,4000.0,True,4000.0,1.0,3.365265083997656,0.0
79,,True,50000.0,,3.3424539170009666,
80,7500.0,True,7500.0,1.0,3.6547607499996957,0.0
81,7432.26,True,7432.24,1.0,3.218772665997676,0.0
82,11794.67,True,3716.12,0.0,3.2486464159992465,2.174
83,15000.0,True,1500000.0,0.0,3.259369666000566,0.99
84,,True,23225.75,,2.9762092089986254,
85,30000.0,True,30000.0,1.0,3.256874582999444,0.0
86,,True,14163.95,,3.1119302090010024,
87,370000.0,True,370000.0,1.0,3.3033606659992074,0.0
88,15000.0,True,15000.0,1.0,3.272796124998422,0.0
89,,True,323748.51,,3.014373207999597,
90,80000.0,True,80000.0,1.0,3.279640999997355,0.0
91,,True,161874.26,,3.010038167001767,
92,100000.0,True,100000.0,1.0,3.331031499998062,0.0
93,5000000.0,True,500000.0,0.0,3.590888124999765,9.0
94,,True,20234.28,,3.0605183329971624,
95,9290.3,True,9290.3,1.0,3.328453375001118,0.0
96,30000.0,True,100000.0,0.0,3.3692416669982777,0.7
97,,True,505857.98,,3.0426074159986456,
98,100000.0,True,100000.0,1.0,3.5476414169970667,0.0
99,,True,202342.82,,3.109034791999875,
100,5000.0,True,5000.0,1.0,3.483008750001318,0.0
101,3000.0,True,3000.0,1.0,3.42246804199749,0.0
102,20000.0,True,20000.0,1.0,3.63984229199923,0.0
103,40000.0,True,40000.0,1.0,3.416651499999716,0.0
104,,True,929.03,,3.26835512499747,
105,8765.0,True,8765.0,1.0,3.837915666998015,0.0
106,,True,2787.09,,3.3010282079994795,
107,6000.0,True,6000.0,1.0,3.3477603339997586,0.0
108,60000.0,True,6000.0,0.0,3.5718091250018915,9.0
109,3716.12,True,3716.12,1.0,3.398612333003257,0.0
110,60000.0,True,6000.0,0.0,3.3200153340003453,9.0
111,15000.0,True,15000.0,1.0,3.37255633300083,0.0
112,20000.0,True,20000.0,1.0,3.4622622079987195,0.0
113,3048.0,True,929.03,0.0,3.366630125001393,2.281
114,,True,,,3.285928833000071,
115,,True,202.34,,3.178295583998988,
116,70000.0,True,70000.0,1.0,3.495972750002693,0.0
117,12000.0,True,12000.0,1.0,3.9532857090016478,0.0
