property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
88,15000.0,True,15000.0,1.0,1.6586052090005978,0.0
89,,True,323748.51,,1.3995502500001749,
90,80000.0,True,80000.0,1.0,1.6660262920013338,0.0
91,,True,161874.26,,1.399611000000732,
92,10.0,True,100000.0,0.0,1.568438583999523,1.0
93,500000.0,True,500000.0,1.0,1.7042545419990347,0.0
94,,True,20234.28,,1.3929339169990271,
95,,True,9290.3,,1.3956880419991649,
96,18.0,True,100000.0,0.0,1.5672093749999476,1.0
97,,True,505857.98,,1.3969893329995102,
98,10.0,True,100000.0,0.0,1.572069541000019,1.0
99,,True,202342.82,,1.3985255409988895,
100,5000.0,True,5000.0,1.0,1.6668487089991686,0.0
101,3000.0,True,3000.0,1.0,1.6623023339998326,0.0
102,,True,20000.0,,1.5576756249993196,
103,40000.0,True,40000.0,1.0,1.608199667000008,0.0
104,,True,929.03,,1.6583963749999384,
105,8765.0,True,8765.0,1.0,2.0227424160002556,0.0
106,,True,2787.09,,1.6558124169987423,
107,,True,6000.0,,1.4311165409999376,
108,6000.0,True,6000.0,1.0,1.6690722909988835,0.0
109,,True,3716.12,,1.4339574170007836,
110,6000.0,True,6000.0,1.0,1.6594797910001944,0.0
111,15000.0,True,15000.0,1.0,1.6965395829993213,0.0
112,20000.0,True,20000.0,1.0,1.6988121659996978,0.0
113,929.03,True,929.03,1.0,1.6321016670008248,0.0
114,,True,,,1.5617457080006716,
115,,True,202.34,,1.431668458000786,
116,70000.0,True,70000.0,1.0,1.701804499998616,0.0
117,12000.0,True,12000.0,1.0,2.1597731660003774,0.0
